01/07/2024 13.34.51	3802674891.96	4985205.00	1	55.96	
01/07/2024 13.34.56	3802674896.06	4985200.00	1	57.23	
01/07/2024 13.35.00	3802674900.16	4985205.00	1	58.34	
01/07/2024 13.35.04	3802674904.26	4985205.00	1	56.59	
01/07/2024 13.35.08	3802674908.36	4985205.00	1	56.27	
01/07/2024 13.35.12	3802674912.46	4985205.00	1	58.34	
01/07/2024 13.35.16	3802674916.56	4985205.00	1	57.23	
01/07/2024 13.35.20	3802674920.66	4985210.00	1	58.03	
01/07/2024 13.35.24	3802674924.76	4985205.00	1	56.43	
01/07/2024 13.35.28	3802674928.86	4985205.00	1	58.34	
01/07/2024 13.35.32	3802674932.96	4985205.00	1	59.30	
01/07/2024 13.35.37	3802674937.06	4985205.00	1	59.30	
01/07/2024 13.35.41	3802674941.11	4985205.00	1	58.50	
01/07/2024 13.35.45	3802674945.21	4985205.00	1	58.98	
01/07/2024 13.35.49	3802674949.31	4985210.00	1	58.98	
01/07/2024 13.35.53	3802674953.41	4985205.00	1	59.77	
01/07/2024 13.35.57	3802674957.51	4985210.00	1	60.41	
01/07/2024 13.36.01	3802674961.56	4985205.00	1	60.09	
01/07/2024 13.36.05	3802674965.66	4985205.00	1	65.49	
01/07/2024 13.36.09	3802674969.76	4985205.00	1	61.84	
01/07/2024 13.36.13	3802674973.86	4985205.00	1	60.09	
01/07/2024 13.36.17	3802674977.96	4985205.00	1	61.84	
01/07/2024 13.36.22	3802674982.06	4985205.00	1	61.36	
01/07/2024 13.36.26	3802674986.16	4985205.00	1	61.84	
01/07/2024 13.36.30	3802674990.26	4985205.00	1	61.36	
01/07/2024 13.36.34	3802674994.36	4985205.00	1	62.63	
01/07/2024 13.36.38	3802674998.46	4985205.00	1	62.63	
01/07/2024 13.36.42	3802675002.56	4985205.00	1	62.79	
01/07/2024 13.36.46	3802675006.66	4985205.00	1	63.43	
01/07/2024 13.36.50	3802675010.71	4985205.00	1	63.27	
01/07/2024 13.36.54	3802675014.81	4985205.00	1	63.43	
01/07/2024 13.36.58	3802675018.91	4985205.00	1	62.32	
01/07/2024 13.37.03	3802675023.01	4985205.00	1	63.11	
01/07/2024 13.37.07	3802675027.11	4985210.00	1	63.90	
01/07/2024 13.37.11	3802675031.21	4985205.00	1	63.59	
01/07/2024 13.37.15	3802675035.31	4985205.00	1	65.49	
01/07/2024 13.37.19	3802675039.41	4985205.00	1	64.54	
01/07/2024 13.37.23	3802675043.51	4985205.00	1	65.65	
01/07/2024 13.37.27	3802675047.61	4985205.00	1	66.44	
01/07/2024 13.37.31	3802675051.71	4985205.00	1	68.35	
01/07/2024 13.37.35	3802675055.81	4985205.00	1	65.97	
01/07/2024 13.37.39	3802675059.86	4985205.00	1	66.13	
01/07/2024 13.37.43	3802675063.96	4985205.00	1	59.30	
01/07/2024 13.37.48	3802675068.06	4985205.00	1	66.76	
01/07/2024 13.37.52	3802675072.16	4985205.00	1	66.92	
01/07/2024 13.37.56	3802675076.26	4985205.00	1	67.39	
01/07/2024 13.38.00	3802675080.36	4985205.00	1	67.87	
01/07/2024 13.38.04	3802675084.46	4985205.00	1	67.87	
01/07/2024 13.38.08	3802675088.56	4985205.00	1	66.76	
01/07/2024 13.38.12	3802675092.66	4985205.00	1	68.35	
01/07/2024 13.38.16	3802675096.76	4985205.00	1	68.66	
01/07/2024 13.38.20	3802675100.86	4985200.00	1	69.61	
01/07/2024 13.38.24	3802675104.96	4985205.00	1	68.50	
01/07/2024 13.38.29	3802675109.06	4985205.00	1	67.87	
01/07/2024 13.38.33	3802675113.18	4985205.00	1	66.92	
01/07/2024 13.38.37	3802675117.26	4985205.00	1	68.98	
01/07/2024 13.38.41	3802675121.36	4985205.00	1	68.50	
01/07/2024 13.38.45	3802675125.46	4985205.00	1	69.14	
01/07/2024 13.38.49	3802675129.56	4985205.00	1	67.71	
01/07/2024 13.38.53	3802675133.66	4985205.00	1	69.77	
01/07/2024 13.38.57	3802675137.76	4985205.00	1	71.52	
01/07/2024 13.39.01	3802675141.86	4985205.00	1	69.30	
01/07/2024 13.39.05	3802675145.96	4985205.00	1	69.93	
01/07/2024 13.39.10	3802675150.06	4985205.00	1	71.04	
01/07/2024 13.39.14	3802675154.16	4985200.00	1	69.77	
01/07/2024 13.39.18	3802675158.26	4985205.00	1	70.56	
01/07/2024 13.39.22	3802675162.36	4985205.00	1	72.78	
01/07/2024 13.39.26	3802675166.46	4985205.00	1	71.52	
01/07/2024 13.39.30	3802675170.56	4985205.00	1	71.52	
01/07/2024 13.39.34	3802675174.66	4985205.00	1	71.83	
01/07/2024 13.39.38	3802675178.76	4985205.00	1	72.47	
01/07/2024 13.39.42	3802675182.86	4985205.00	1	70.88	
01/07/2024 13.39.46	3802675186.96	4985210.00	1	72.62	
01/07/2024 13.39.51	3802675191.06	4985205.00	1	69.14	
01/07/2024 13.39.55	3802675195.18	4985205.00	1	71.83	
01/07/2024 13.39.59	3802675199.26	4985205.00	1	73.10	
01/07/2024 13.40.03	3802675203.36	4985205.00	1	72.78	
01/07/2024 13.40.07	3802675207.46	4985210.00	1	72.94	
01/07/2024 13.40.11	3802675211.56	4985205.00	1	74.05	
01/07/2024 13.40.15	3802675215.66	4985210.00	1	74.05	
01/07/2024 13.40.19	3802675219.76	4985205.00	1	75.00	
01/07/2024 13.40.23	3802675223.86	4985205.00	1	75.00	
01/07/2024 13.40.27	3802675227.96	4985205.00	1	74.68	
01/07/2024 13.40.32	3802675232.06	4985205.00	1	74.84	
01/07/2024 13.40.36	3802675236.16	4985205.00	1	75.00	
01/07/2024 13.40.40	3802675240.26	4985205.00	1	74.84	
01/07/2024 13.40.44	3802675244.36	4985205.00	1	74.84	
01/07/2024 13.40.48	3802675248.46	4985205.00	1	75.79	
01/07/2024 13.40.52	3802675252.56	4985205.00	1	75.95	
01/07/2024 13.40.56	3802675256.66	4985205.00	1	75.95	
01/07/2024 13.41.00	3802675260.71	4985205.00	1	75.48	
01/07/2024 13.41.04	3802675264.81	4985205.00	1	75.32	
01/07/2024 13.41.08	3802675268.91	4985205.00	1	76.11	
01/07/2024 13.41.13	3802675273.01	4985205.00	1	76.27	
01/07/2024 13.41.17	3802675277.11	4985205.00	1	76.27	
01/07/2024 13.41.21	3802675281.21	4985205.00	1	77.06	
01/07/2024 13.41.25	3802675285.31	4985205.00	1	77.06	
01/07/2024 13.41.29	3802675289.41	4985210.00	1	76.43	
01/07/2024 13.41.33	3802675293.51	4985205.00	1	78.80	
01/07/2024 13.41.37	3802675297.61	4985205.00	1	78.80	
01/07/2024 13.41.41	3802675301.66	4985205.00	1	73.57	
01/07/2024 13.41.45	3802675305.76	4985205.00	1	77.22	
01/07/2024 13.41.49	3802675309.86	4985205.00	1	77.85	
01/07/2024 13.41.53	3802675313.96	4985205.00	1	77.38	
01/07/2024 13.41.58	3802675318.06	4985205.00	1	78.33	
01/07/2024 13.42.02	3802675322.16	4985205.00	1	77.54	
01/07/2024 13.42.06	3802675326.26	4985205.00	1	78.65	
01/07/2024 13.42.10	3802675330.36	4985205.00	1	78.17	
01/07/2024 13.42.14	3802675334.46	4985205.00	1	80.07	
01/07/2024 13.42.18	3802675338.56	4985205.00	1	80.07	
01/07/2024 13.42.22	3802675342.66	4985205.00	1	78.96	
01/07/2024 13.42.26	3802675346.71	4985205.00	1	78.96	
01/07/2024 13.42.30	3802675350.81	4985205.00	1	79.91	
01/07/2024 13.42.34	3802675354.91	4985205.00	1	79.91	
01/07/2024 13.42.39	3802675359.01	4985205.00	1	79.12	
01/07/2024 13.42.43	3802675363.11	4985205.00	1	79.91	
01/07/2024 13.42.47	3802675367.21	4985205.00	1	81.50	
01/07/2024 13.42.51	3802675371.31	4985205.00	1	80.71	
01/07/2024 13.42.55	3802675375.41	4985205.00	1	79.91	
01/07/2024 13.42.59	3802675379.51	4985205.00	1	80.07	
01/07/2024 13.43.03	3802675383.61	4985205.00	1	81.18	
01/07/2024 13.43.07	3802675387.66	4985205.00	1	81.18	
01/07/2024 13.43.11	3802675391.76	4985205.00	1	81.02	
01/07/2024 13.43.15	3802675395.86	4985205.00	1	81.34	
01/07/2024 13.43.19	3802675399.96	4985205.00	1	80.71	
01/07/2024 13.43.24	3802675404.06	4985205.00	1	81.34	
01/07/2024 13.43.28	3802675408.16	4985205.00	1	81.02	
01/07/2024 13.43.32	3802675412.26	4985205.00	1	81.97	
01/07/2024 13.43.36	3802675416.36	4985205.00	1	81.66	
01/07/2024 13.43.40	3802675420.46	4985205.00	1	82.61	
01/07/2024 13.43.44	3802675424.56	4985205.00	1	82.45	
01/07/2024 13.43.48	3802675428.61	4985205.00	1	81.81	
01/07/2024 13.43.52	3802675432.71	4985205.00	1	83.24	
01/07/2024 13.43.56	3802675436.81	4985205.00	1	81.97	
01/07/2024 13.44.00	3802675440.91	4985205.00	1	83.40	
01/07/2024 13.44.05	3802675445.01	4985205.00	1	83.72	
01/07/2024 13.44.09	3802675449.11	4985205.00	1	83.56	
01/07/2024 13.44.13	3802675453.21	4985210.00	1	83.24	
01/07/2024 13.44.17	3802675457.31	4985205.00	1	83.08	
01/07/2024 13.44.21	3802675461.41	4985205.00	1	81.81	
01/07/2024 13.44.25	3802675465.51	4985205.00	1	84.19	
01/07/2024 13.44.29	3802675469.61	4985205.00	1	84.19	
01/07/2024 13.44.33	3802675473.71	4985205.00	1	84.99	
01/07/2024 13.44.37	3802675477.81	4985205.00	1	83.72	
01/07/2024 13.44.41	3802675481.91	4985205.00	1	84.51	
01/07/2024 13.44.46	3802675486.01	4985210.00	1	84.83	
01/07/2024 13.44.50	3802675490.06	4985205.00	1	82.61	
01/07/2024 13.44.54	3802675494.16	4985205.00	1	84.51	
01/07/2024 13.44.58	3802675498.26	4985205.00	1	86.10	
01/07/2024 13.45.02	3802675502.36	4985205.00	1	85.46	
01/07/2024 13.45.06	3802675506.46	4985205.00	1	86.10	
01/07/2024 13.45.10	3802675510.56	4985205.00	1	85.94	
